person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.382,0.415
1,Round,0.386,0.416
1,Round,0.370,0.402
1,Round,0.371,0.395
1,Round,0.362,0.387
1,Round,0.374,0.397
1,Round,0.350,0.368
1,Round,0.374,0.399
1,Round,0.362,0.384
1,Round,0.371,0.384
1,Round,0.390,0.391
1,Round,0.364,0.365
1,Round,0.386,0.392
1,Round,0.365,0.361
1,Round,0.371,0.378
1,Round,0.366,0.374
1,Round,0.350,0.356
1,Round,0.347,0.361
1,Round,0.331,0.340
1,Round,0.333,0.343
1,Round,0.334,0.344
1,Round,0.311,0.318
1,Round,0.301,0.311
1,Round,0.305,0.314
1,Round,0.294,0.303
1,Round,0.270,0.277
1,Round,0.255,0.273
1,Almond,0.231,0.248
1,Round,0.238,0.257
1,Almond,0.234,0.249
1,Almond,0.224,0.239
1,Almond,0.233,0.246
1,Almond,0.223,0.234
1,Almond,0.222,0.235
1,Round,0.235,0.255
1,Almond,0.214,0.222
1,Round,0.244,0.264
1,Almond,0.210,0.219
1,Round,0.247,0.271
1,Almond,0.217,0.231
1,Round,0.248,0.266
1,Almond,0.236,0.247
1,Round,0.297,0.314
1,Round,0.318,0.325
1,Round,0.333,0.343
1,Round,0.346,0.355
1,Round,0.349,0.355
1,Round,0.353,0.361
1,Round,0.363,0.368
1,Round,0.374,0.379
1,Round,0.375,0.381
1,Round,0.369,0.369
1,Round,0.370,0.371
1,Round,0.360,0.362
1,Round,0.347,0.354
1,Round,0.299,0.302
1,Round,0.297,0.303
1,Round,0.292,0.296
1,Round,0.275,0.287
1,Round,0.252,0.261
1,Round,0.248,0.257
1,Round,0.256,0.270
1,Almond,0.235,0.243
1,Almond,0.228,0.239
1,Almond,0.224,0.238
1,Round,0.248,0.261
1,Almond,0.229,0.232
1,Round,0.300,0.305
1,Round,0.309,0.311
1,Round,0.307,0.309
1,Round,0.330,0.339
1,Round,0.339,0.341
1,Round,0.346,0.346
1,Round,0.365,0.365
1,Round,0.375,0.378
1,Round,0.363,0.358
1,Round,0.377,0.376
1,Round,0.372,0.367
1,Round,0.373,0.362
1,Round,0.389,0.380
1,Round,0.371,0.366
1,Round,0.377,0.380
1,Round,0.370,0.370
1,Round,0.352,0.352
1,Round,0.360,0.357
1,Round,0.369,0.368
1,Round,0.391,0.389
1,Round,0.383,0.375
1,Round,0.379,0.377
1,Round,0.381,0.377
1,Round,0.374,0.374
1,Round,0.371,0.369
1,Round,0.390,0.392
1,Round,0.374,0.368
1,Round,0.367,0.365
1,Round,0.362,0.363
1,Round,0.378,0.376
1,Round,0.375,0.370
1,Round,0.390,0.393
1,Round,0.373,0.370
1,Round,0.386,0.384
1,Round,0.387,0.386
1,Round,0.378,0.371
1,Round,0.373,0.371
1,Round,0.369,0.366
1,Round,0.399,0.390
1,Round,0.385,0.388
1,Round,0.379,0.383
1,Round,0.383,0.388
1,Round,0.397,0.404
1,Round,0.401,0.412
1,Round,0.419,0.424
1,Round,0.423,0.435
1,Round,0.413,0.422
1,Round,0.433,0.435
1,Round,0.435,0.435
1,Round,0.424,0.421
1,Round,0.418,0.417
1,Round,0.410,0.405
1,Round,0.423,0.409
1,Round,0.410,0.407
1,Round,0.417,0.410
1,Round,0.409,0.403
1,Round,0.409,0.400
1,Round,0.393,0.388
1,Round,0.416,0.411
1,Round,0.404,0.399
1,Round,0.352,0.349
1,Round,0.269,0.271
1,Round,0.280,0.279
1,Round,0.267,0.265
1,Almond,0.247,0.242
1,Round,0.252,0.248
1,Round,0.256,0.254
1,Almond,0.243,0.238
1,Almond,0.230,0.229
1,Almond,0.236,0.235
1,Almond,0.231,0.232
1,Almond,0.225,0.222
1,Almond,0.247,0.243
1,Almond,0.222,0.221
1,Almond,0.223,0.218
1,Almond,0.206,0.199
1,Almond,0.216,0.220
1,Round,0.247,0.256
1,Round,0.271,0.275
1,Round,0.270,0.269
1,Round,0.303,0.312
1,Round,0.320,0.329
1,Round,0.353,0.361
1,Round,0.339,0.345
1,Round,0.360,0.362
1,Round,0.357,0.367
1,Round,0.343,0.349
1,Round,0.358,0.366
1,Round,0.381,0.382
1,Round,0.363,0.368
1,Round,0.370,0.377
1,Round,0.345,0.351
1,Round,0.379,0.388
1,Round,0.381,0.384
1,Round,0.396,0.393
1,Round,0.386,0.387
1,Round,0.373,0.377
1,Round,0.383,0.390
1,Round,0.378,0.382
1,Round,0.345,0.350
1,Round,0.356,0.355
1,Round,0.351,0.358
1,Round,0.355,0.355
1,Round,0.350,0.349
1,Round,0.380,0.384
1,Round,0.351,0.356
1,Round,0.283,0.286
1,Almond,0.242,0.240
1,Almond,0.249,0.245
1,Almond,0.249,0.243
1,Almond,0.238,0.235
1,Almond,0.220,0.215
1,Round,0.252,0.251
1,Almond,0.247,0.242
1,Round,0.257,0.253
1,Almond,0.243,0.238
1,Round,0.273,0.277
1,Almond,0.247,0.247
1,Round,0.286,0.291
1,Round,0.284,0.287
1,Round,0.289,0.289
1,Round,0.307,0.309
1,Round,0.320,0.322
1,Round,0.315,0.317
1,Round,0.286,0.287
1,Round,0.305,0.303
1,Round,0.266,0.267
1,Round,0.253,0.249
1,Almond,0.242,0.239
1,Round,0.252,0.251
1,Almond,0.229,0.228
1,Round,0.256,0.255
1,Round,0.261,0.261
1,Round,0.265,0.267
1,Round,0.266,0.268
1,Round,0.261,0.264
1,Round,0.273,0.279
1,Round,0.284,0.285
1,Round,0.278,0.281
1,Round,0.281,0.283
1,Round,0.282,0.281
1,Round,0.266,0.264
1,Round,0.283,0.283
1,Round,0.271,0.267
1,Round,0.276,0.281
1,Round,0.263,0.267
1,Round,0.267,0.269
1,Round,0.268,0.269
1,Round,0.280,0.282
1,Round,0.276,0.277
1,Round,0.281,0.279
1,Round,0.275,0.277
1,Round,0.279,0.279
1,Round,0.282,0.282
1,Round,0.277,0.277
1,Round,0.275,0.274
1,Round,0.286,0.287
1,Round,0.279,0.279
1,Round,0.279,0.277
1,Round,0.279,0.277
1,Round,0.276,0.277
1,Round,0.283,0.284
1,Round,0.278,0.273
1,Round,0.284,0.280
1,Round,0.292,0.288
1,Round,0.300,0.298
1,Round,0.286,0.283
1,Round,0.291,0.289
1,Round,0.295,0.291
