person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.383,0.379,Open
1,Round,0.393,0.384,Open
1,Round,0.404,0.401,Open
1,Round,0.397,0.392,Open
1,Round,0.381,0.375,Open
1,Round,0.377,0.370,Open
1,Round,0.388,0.381,Open
1,Round,0.387,0.382,Open
1,Round,0.397,0.388,Open
1,Round,0.392,0.383,Open
1,Round,0.382,0.373,Open
1,Round,0.381,0.374,Open
1,Round,0.397,0.388,Open
1,Round,0.390,0.383,Open
1,Round,0.341,0.340,Open
1,Round,0.350,0.349,Open
1,Round,0.259,0.249,Open
1,Round,0.260,0.250,Open
1,Round,0.295,0.300,Open
1,Round,0.305,0.294,Open
1,Round,0.310,0.313,Open
1,Round,0.339,0.336,Open
1,Round,0.336,0.336,Open
1,Round,0.349,0.349,Open
1,Round,0.315,0.323,Open
1,Round,0.339,0.346,Open
1,Round,0.331,0.330,Open
1,Round,0.333,0.336,Open
1,Round,0.338,0.337,Open
1,Round,0.334,0.338,Open
1,Round,0.302,0.304,Open
1,Round,0.306,0.311,Open
1,Round,0.297,0.304,Open
1,Round,0.307,0.317,Open
1,Round,0.309,0.312,Open
1,Round,0.319,0.326,Open
1,Round,0.298,0.297,Open
1,Round,0.314,0.324,Open
1,Round,0.308,0.304,Open
1,Round,0.308,0.309,Open
1,Round,0.308,0.303,Open
1,Round,0.324,0.328,Open
1,Round,0.334,0.336,Open
1,Round,0.352,0.354,Open
1,Round,0.308,0.312,Open
1,Round,0.306,0.311,Open
1,Round,0.347,0.345,Open
1,Round,0.342,0.336,Open
1,Round,0.354,0.358,Open
1,Round,0.340,0.338,Open
1,Round,0.340,0.337,Open
1,Round,0.340,0.334,Open
1,Round,0.343,0.342,Open
1,Round,0.351,0.348,Open
1,Round,0.342,0.335,Open
1,Round,0.349,0.338,Open
1,Round,0.344,0.333,Open
1,Round,0.348,0.340,Open
1,Round,0.342,0.339,Open
1,Round,0.335,0.335,Open
1,Round,0.343,0.347,Open
1,Round,0.342,0.345,Open
1,Round,0.379,0.375,Open
1,Round,0.381,0.374,Open
1,Round,0.351,0.357,Open
1,Round,0.336,0.336,Open
1,Round,0.350,0.359,Open
1,Round,0.355,0.356,Open
1,Round,0.361,0.366,Open
1,Round,0.357,0.360,Open
1,Round,0.360,0.369,Open
1,Round,0.365,0.369,Open
1,Round,0.346,0.348,Open
1,Round,0.343,0.350,Open
1,Round,0.347,0.353,Open
1,Round,0.346,0.351,Open
