person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.289,0.278
1,Round,0.298,0.290
1,Round,0.301,0.287
1,Round,0.325,0.310
1,Round,0.309,0.296
1,Round,0.334,0.320
1,Round,0.322,0.309
1,Round,0.353,0.340
1,Round,0.350,0.339
1,Round,0.339,0.326
1,Round,0.353,0.343
1,Round,0.359,0.346
1,Round,0.376,0.366
1,Round,0.363,0.353
1,Round,0.369,0.359
1,Round,0.371,0.361
1,Round,0.362,0.355
1,Round,0.360,0.354
1,Round,0.353,0.347
1,Round,0.341,0.331
1,Round,0.348,0.340
1,Round,0.347,0.338
1,Round,0.332,0.323
1,Round,0.323,0.317
1,Round,0.296,0.285
1,Almond,0.201,0.183
1,Almond,0.193,0.182
1,Almond,0.172,0.159
1,Almond,0.174,0.166
1,Almond,0.184,0.172
1,Almond,0.181,0.167
1,Almond,0.186,0.170
1,Almond,0.187,0.170
1,Almond,0.197,0.179
1,Almond,0.206,0.187
1,Almond,0.206,0.188
1,Almond,0.201,0.184
1,Almond,0.191,0.178
1,Almond,0.188,0.175
1,Almond,0.196,0.179
1,Almond,0.202,0.186
1,Almond,0.205,0.191
1,Almond,0.241,0.229
1,Almond,0.210,0.195
1,Almond,0.193,0.177
1,Almond,0.192,0.177
1,Almond,0.200,0.184
1,Almond,0.199,0.185
1,Almond,0.204,0.194
1,Almond,0.230,0.213
1,Almond,0.190,0.173
1,Almond,0.175,0.162
1,Almond,0.202,0.187
1,Almond,0.199,0.189
1,Almond,0.209,0.199
1,Almond,0.224,0.214
1,Round,0.262,0.249
1,Almond,0.219,0.206
1,Almond,0.225,0.213
1,Almond,0.199,0.189
1,Almond,0.197,0.186
1,Almond,0.202,0.190
1,Almond,0.202,0.192
1,Almond,0.203,0.194
1,Almond,0.200,0.185
1,Almond,0.190,0.182
1,Almond,0.198,0.188
1,Almond,0.180,0.168
1,Almond,0.181,0.168
1,Almond,0.194,0.187
1,Almond,0.197,0.186
1,Almond,0.196,0.184
1,Almond,0.185,0.175
1,Almond,0.188,0.179
1,Almond,0.194,0.187
1,Almond,0.203,0.193
1,Almond,0.225,0.217
1,Almond,0.204,0.192
1,Almond,0.194,0.184
1,Almond,0.197,0.186
1,Almond,0.188,0.181
1,Almond,0.199,0.188
1,Almond,0.209,0.197
1,Almond,0.197,0.188
1,Almond,0.196,0.187
1,Almond,0.194,0.184
1,Almond,0.191,0.183
1,Almond,0.199,0.187
1,Almond,0.234,0.229
1,Almond,0.205,0.196
1,Almond,0.205,0.195
1,Almond,0.185,0.177
1,Almond,0.194,0.185
1,Almond,0.198,0.187
1,Almond,0.216,0.203
1,Almond,0.221,0.211
1,Almond,0.216,0.205
1,Almond,0.203,0.194
1,Almond,0.186,0.175
1,Almond,0.201,0.193
1,Almond,0.199,0.191
1,Almond,0.205,0.194
1,Almond,0.195,0.186
1,Almond,0.188,0.178
1,Almond,0.193,0.187
1,Almond,0.184,0.173
1,Almond,0.197,0.190
1,Almond,0.208,0.196
1,Almond,0.228,0.217
1,Almond,0.199,0.190
1,Almond,0.180,0.171
1,Almond,0.190,0.176
1,Almond,0.184,0.178
1,Almond,0.183,0.177
1,Almond,0.195,0.186
1,Almond,0.215,0.205
1,Round,0.254,0.242
1,Almond,0.203,0.189
1,Almond,0.199,0.188
1,Almond,0.188,0.180
1,Almond,0.189,0.178
1,Almond,0.206,0.196
1,Almond,0.231,0.220
1,Almond,0.222,0.213
1,Almond,0.202,0.194
1,Almond,0.182,0.172
1,Almond,0.199,0.188
1,Almond,0.181,0.176
1,Almond,0.198,0.188
1,Almond,0.229,0.221
1,Almond,0.248,0.237
1,Almond,0.211,0.201
1,Almond,0.188,0.176
1,Almond,0.192,0.179
1,Almond,0.191,0.180
1,Almond,0.191,0.181
1,Almond,0.209,0.198
1,Almond,0.227,0.213
1,Almond,0.238,0.230
1,Almond,0.209,0.194
1,Almond,0.198,0.191
1,Almond,0.189,0.179
1,Almond,0.199,0.189
1,Almond,0.182,0.172
1,Almond,0.207,0.198
1,Almond,0.218,0.209
1,Almond,0.244,0.234
1,Almond,0.241,0.230
1,Almond,0.215,0.203
1,Almond,0.190,0.181
1,Almond,0.190,0.181
1,Almond,0.186,0.179
1,Almond,0.212,0.201
1,Almond,0.223,0.214
1,Almond,0.243,0.233
1,Almond,0.221,0.210
1,Almond,0.190,0.184
1,Almond,0.191,0.179
1,Almond,0.201,0.193
1,Almond,0.201,0.192
1,Almond,0.222,0.213
1,Almond,0.242,0.230
1,Round,0.256,0.245
1,Round,0.257,0.241
1,Almond,0.211,0.197
1,Almond,0.198,0.184
1,Almond,0.197,0.182
1,Almond,0.207,0.197
1,Almond,0.205,0.195
1,Almond,0.239,0.231
1,Round,0.268,0.259
1,Round,0.272,0.263
1,Round,0.298,0.294
1,Round,0.294,0.288
1,Round,0.305,0.304
1,Round,0.294,0.290
1,Round,0.296,0.288
1,Round,0.304,0.306
1,Round,0.309,0.305
1,Round,0.312,0.304
1,Round,0.311,0.302
1,Round,0.316,0.308
1,Round,0.312,0.304
1,Round,0.311,0.305
1,Round,0.326,0.319
1,Round,0.317,0.311
1,Round,0.323,0.319
1,Round,0.336,0.333
1,Round,0.338,0.336
1,Round,0.332,0.337
1,Round,0.335,0.337
1,Round,0.331,0.330
1,Round,0.341,0.337
1,Round,0.330,0.330
1,Round,0.340,0.337
1,Round,0.317,0.314
1,Round,0.325,0.322
1,Round,0.329,0.323
1,Round,0.341,0.339
1,Round,0.339,0.332
1,Round,0.338,0.331
1,Round,0.345,0.332
1,Round,0.340,0.335
1,Round,0.344,0.338
1,Round,0.355,0.346
1,Round,0.349,0.340
1,Round,0.351,0.340
1,Round,0.361,0.357
1,Round,0.349,0.347
1,Round,0.357,0.357
1,Round,0.374,0.365
1,Round,0.373,0.366
1,Round,0.369,0.361
1,Round,0.365,0.358
1,Round,0.363,0.354
1,Round,0.371,0.364
1,Round,0.367,0.359
1,Round,0.364,0.352
1,Round,0.356,0.342
1,Round,0.357,0.350
1,Round,0.361,0.353
1,Round,0.350,0.346
1,Round,0.369,0.369
1,Round,0.382,0.382
1,Round,0.369,0.375
1,Round,0.389,0.391
1,Round,0.380,0.377
1,Round,0.388,0.386
1,Round,0.393,0.391
1,Round,0.398,0.394
1,Round,0.397,0.393
1,Round,0.385,0.381
1,Round,0.390,0.382
1,Round,0.393,0.385
