person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.653,0.416
1,Round,0.652,0.423
1,Round,0.659,0.423
1,Round,0.644,0.420
1,Round,0.657,0.429
1,Round,0.636,0.418
1,Round,0.643,0.423
1,Round,0.655,0.430
1,Round,0.692,0.446
1,Round,0.687,0.448
1,Round,0.656,0.428
1,Round,0.679,0.444
1,Round,0.684,0.447
1,Round,0.677,0.448
1,Round,0.634,0.426
1,Round,0.564,0.375
1,Round,0.495,0.344
1,Round,0.457,0.334
1,Round,0.407,0.311
1,Round,0.387,0.305
1,Round,0.353,0.297
1,Round,0.350,0.306
1,Round,0.345,0.308
1,Round,0.333,0.295
1,Round,0.335,0.301
1,Round,0.317,0.292
1,Round,0.285,0.266
1,Almond,0.206,0.196
1,Almond,0.188,0.187
1,Almond,0.202,0.200
1,Almond,0.231,0.224
1,Round,0.287,0.276
1,Round,0.292,0.280
1,Round,0.310,0.297
1,Round,0.297,0.286
1,Round,0.305,0.291
1,Round,0.298,0.282
1,Round,0.297,0.284
1,Round,0.281,0.274
1,Round,0.258,0.249
1,Round,0.250,0.243
1,Round,0.251,0.245
1,Almond,0.204,0.206
1,Almond,0.157,0.157
1,Almond,0.131,0.142
1,Almond,0.153,0.155
1,Almond,0.159,0.163
1,Almond,0.214,0.213
1,Almond,0.226,0.227
1,Almond,0.227,0.226
1,Almond,0.235,0.237
1,Almond,0.230,0.232
1,Almond,0.225,0.226
1,Almond,0.193,0.194
1,Almond,0.196,0.203
1,Almond,0.169,0.175
1,Almond,0.121,0.130
1,Almond,0.128,0.136
1,Almond,0.112,0.121
1,Almond,0.134,0.145
1,Almond,0.153,0.164
1,Almond,0.150,0.159
1,Almond,0.214,0.217
1,Almond,0.221,0.224
1,Almond,0.221,0.226
1,Almond,0.240,0.245
1,Almond,0.227,0.231
1,Almond,0.222,0.224
1,Almond,0.237,0.241
1,Almond,0.242,0.247
1,Almond,0.234,0.237
1,Almond,0.238,0.241
1,Almond,0.228,0.232
1,Almond,0.206,0.208
1,Almond,0.147,0.159
1,Almond,0.188,0.198
1,Almond,0.241,0.246
1,Round,0.283,0.288
1,Round,0.336,0.340
1,Round,0.326,0.329
1,Round,0.343,0.343
1,Round,0.345,0.350
1,Round,0.335,0.342
1,Round,0.333,0.341
1,Round,0.288,0.297
1,Almond,0.197,0.202
1,Almond,0.173,0.183
1,Almond,0.211,0.223
1,Round,0.285,0.298
1,Round,0.313,0.322
1,Round,0.329,0.336
1,Round,0.341,0.349
1,Round,0.334,0.343
1,Round,0.328,0.339
1,Round,0.269,0.276
1,Almond,0.162,0.170
1,Almond,0.142,0.154
1,Almond,0.177,0.189
1,Round,0.307,0.319
1,Round,0.324,0.339
1,Round,0.324,0.339
1,Round,0.338,0.352
1,Round,0.338,0.350
1,Round,0.338,0.351
1,Round,0.342,0.356
1,Round,0.338,0.353
1,Round,0.330,0.346
1,Round,0.337,0.351
1,Round,0.348,0.364
