person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
3,Round,0.271,0.362,Open
3,Round,0.403,0.359,Open
3,Round,0.182,0.185,Close
3,Round,0.183,0.186,Close
3,Round,0.186,0.190,Close
3,Round,0.187,0.188,Close
3,Round,0.184,0.177,Close
3,Round,0.176,0.183,Close
3,Round,0.180,0.173,Close
3,Round,0.307,0.176,Open
3,Round,0.337,0.257,Open
3,Round,0.178,0.316,Open
3,Round,0.177,0.341,Open
3,Round,0.433,0.343,Open
