person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.392,0.403
1,Round,0.396,0.405
1,Round,0.397,0.403
1,Round,0.395,0.402
1,Round,0.400,0.405
1,Round,0.395,0.400
1,Round,0.394,0.408
1,Round,0.396,0.407
1,Round,0.391,0.401
1,Round,0.388,0.396
1,Round,0.367,0.375
1,Round,0.374,0.381
1,Almond,0.222,0.225
1,Almond,0.239,0.238
1,Almond,0.212,0.213
1,Almond,0.209,0.210
1,Almond,0.215,0.211
1,Almond,0.216,0.213
1,Almond,0.210,0.209
1,Almond,0.217,0.218
1,Almond,0.209,0.211
1,Almond,0.215,0.217
1,Almond,0.212,0.210
1,Almond,0.201,0.197
1,Round,0.269,0.278
1,Round,0.281,0.287
1,Round,0.400,0.402
1,Round,0.395,0.399
1,Round,0.401,0.402
1,Round,0.401,0.406
1,Round,0.408,0.418
1,Round,0.412,0.422
1,Round,0.389,0.394
1,Round,0.385,0.393
1,Round,0.394,0.398
1,Round,0.398,0.401
1,Round,0.388,0.393
1,Round,0.392,0.396
1,Round,0.409,0.414
1,Round,0.398,0.406
1,Round,0.374,0.388
1,Round,0.396,0.406
1,Round,0.401,0.409
1,Round,0.410,0.417
1,Round,0.398,0.405
1,Round,0.401,0.407
1,Round,0.313,0.327
1,Round,0.354,0.360
1,Almond,0.219,0.221
1,Almond,0.224,0.224
1,Almond,0.245,0.245
1,Almond,0.225,0.225
1,Almond,0.223,0.225
1,Almond,0.239,0.245
1,Round,0.304,0.309
1,Round,0.299,0.303
1,Round,0.366,0.370
1,Round,0.370,0.371
1,Round,0.370,0.373
1,Round,0.366,0.370
1,Round,0.386,0.392
1,Round,0.384,0.394
1,Round,0.376,0.383
1,Round,0.369,0.378
1,Round,0.395,0.400
1,Round,0.383,0.390
1,Round,0.373,0.385
1,Round,0.388,0.393
1,Round,0.402,0.402
1,Round,0.395,0.402
1,Round,0.406,0.409
1,Round,0.399,0.400
1,Round,0.370,0.380
1,Round,0.386,0.395
1,Round,0.397,0.398
1,Round,0.397,0.400
1,Round,0.391,0.396
1,Round,0.392,0.393
1,Round,0.397,0.405
1,Round,0.402,0.410
1,Round,0.411,0.417
1,Round,0.398,0.405
1,Round,0.384,0.393
1,Round,0.393,0.401
1,Round,0.404,0.409
1,Round,0.400,0.406
1,Round,0.386,0.395
1,Round,0.395,0.398
1,Round,0.389,0.396
1,Round,0.394,0.400
1,Round,0.275,0.279
1,Round,0.289,0.289
1,Almond,0.206,0.209
1,Almond,0.218,0.218
1,Almond,0.228,0.232
1,Almond,0.222,0.223
1,Almond,0.249,0.250
1,Almond,0.242,0.242
1,Round,0.331,0.333
1,Round,0.332,0.334
1,Round,0.367,0.365
1,Round,0.369,0.373
1,Round,0.378,0.385
1,Round,0.374,0.377
1,Round,0.375,0.380
1,Round,0.377,0.382
1,Round,0.387,0.389
1,Round,0.363,0.370
1,Round,0.387,0.392
1,Round,0.389,0.392
1,Round,0.377,0.379
1,Round,0.385,0.388
1,Almond,0.237,0.241
1,Almond,0.240,0.239
1,Almond,0.213,0.211
1,Almond,0.234,0.236
1,Almond,0.222,0.220
1,Almond,0.217,0.215
1,Round,0.272,0.276
1,Round,0.276,0.279
1,Round,0.353,0.354
1,Round,0.353,0.354
1,Round,0.395,0.396
1,Round,0.389,0.395
1,Round,0.419,0.424
1,Round,0.422,0.428
1,Round,0.338,0.352
1,Round,0.369,0.374
1,Almond,0.201,0.203
1,Almond,0.213,0.212
1,Almond,0.244,0.246
1,Almond,0.246,0.249
1,Round,0.326,0.332
1,Round,0.320,0.326
1,Almond,0.230,0.233
1,Almond,0.248,0.246
1,Almond,0.227,0.231
1,Almond,0.225,0.228
1,Round,0.342,0.347
1,Round,0.348,0.351
1,Round,0.405,0.411
1,Round,0.396,0.402
1,Round,0.414,0.420
1,Round,0.406,0.410
1,Round,0.360,0.367
1,Round,0.374,0.378
1,Almond,0.216,0.222
1,Almond,0.225,0.225
1,Almond,0.215,0.217
1,Almond,0.221,0.224
1,Round,0.251,0.259
1,Round,0.253,0.260
1,Round,0.340,0.344
1,Round,0.339,0.344
1,Round,0.411,0.415
1,Round,0.401,0.407
1,Round,0.394,0.402
1,Round,0.384,0.392
1,Round,0.397,0.406
1,Round,0.411,0.420
1,Round,0.394,0.399
1,Round,0.394,0.396
1,Almond,0.220,0.223
1,Almond,0.225,0.227
1,Almond,0.226,0.225
1,Almond,0.215,0.213
1,Almond,0.229,0.233
1,Almond,0.224,0.227
1,Round,0.325,0.328
1,Round,0.328,0.332
1,Round,0.398,0.397
1,Round,0.387,0.388
1,Round,0.415,0.416
1,Round,0.415,0.417
1,Round,0.413,0.416
1,Round,0.409,0.414
1,Round,0.388,0.393
1,Round,0.404,0.408
1,Round,0.308,0.320
1,Round,0.322,0.332
1,Almond,0.227,0.236
1,Almond,0.217,0.222
1,Almond,0.221,0.227
1,Almond,0.223,0.228
1,Round,0.311,0.319
1,Round,0.313,0.320
1,Round,0.313,0.319
