person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.379,0.341,Open
1,Almond,0.396,0.355,Open
1,Almond,0.395,0.354,Open
1,Almond,0.419,0.381,Open
1,Almond,0.394,0.353,Open
1,Almond,0.414,0.373,Open
1,Almond,0.412,0.370,Open
1,Almond,0.409,0.362,Open
1,Almond,0.423,0.381,Open
1,Almond,0.422,0.377,Open
1,Almond,0.417,0.373,Open
1,Almond,0.420,0.382,Open
1,Almond,0.423,0.383,Open
1,Almond,0.431,0.387,Open
1,Almond,0.431,0.388,Open
1,Almond,0.427,0.383,Open
1,Almond,0.439,0.397,Open
1,Almond,0.437,0.393,Open
1,Almond,0.438,0.392,Open
1,Almond,0.429,0.381,Open
1,Almond,0.429,0.383,Open
1,Almond,0.428,0.383,Open
1,Almond,0.436,0.391,Open
1,Almond,0.439,0.395,Open
1,Almond,0.438,0.395,Open
1,Almond,0.410,0.371,Open
1,Almond,0.412,0.370,Open
1,Almond,0.348,0.312,Close
1,Almond,0.341,0.308,Close
1,Almond,0.373,0.335,Open
1,Almond,0.365,0.328,Close
1,Almond,0.382,0.338,Open
1,Almond,0.378,0.335,Open
1,Almond,0.415,0.367,Open
1,Almond,0.406,0.359,Open
1,Almond,0.418,0.376,Open
1,Almond,0.428,0.377,Open
1,Almond,0.411,0.371,Open
1,Almond,0.425,0.385,Open
1,Almond,0.437,0.396,Open
1,Almond,0.434,0.394,Open
1,Almond,0.432,0.387,Open
1,Almond,0.424,0.378,Open
1,Almond,0.420,0.380,Open
1,Almond,0.433,0.394,Open
1,Almond,0.441,0.395,Open
1,Almond,0.452,0.405,Open
1,Almond,0.428,0.387,Open
1,Almond,0.427,0.389,Open
1,Almond,0.465,0.419,Open
1,Almond,0.453,0.409,Open
1,Almond,0.434,0.394,Open
1,Almond,0.442,0.400,Open
1,Almond,0.441,0.391,Open
1,Almond,0.438,0.393,Open
1,Almond,0.450,0.407,Open
1,Almond,0.451,0.405,Open
1,Almond,0.445,0.399,Open
1,Almond,0.424,0.380,Open
1,Almond,0.356,0.322,Close
1,Almond,0.373,0.340,Open
1,Almond,0.354,0.326,Close
1,Almond,0.359,0.331,Close
1,Almond,0.376,0.343,Open
1,Almond,0.370,0.338,Open
1,Almond,0.395,0.358,Open
1,Almond,0.394,0.357,Open
1,Almond,0.435,0.394,Open
1,Almond,0.433,0.388,Open
1,Almond,0.445,0.395,Open
1,Almond,0.441,0.394,Open
1,Almond,0.421,0.379,Open
1,Almond,0.424,0.381,Open
1,Almond,0.417,0.377,Open
1,Almond,0.419,0.379,Open
1,Almond,0.421,0.376,Open
1,Almond,0.413,0.370,Open
1,Almond,0.427,0.383,Open
1,Almond,0.434,0.390,Open
1,Almond,0.436,0.396,Open
1,Almond,0.439,0.400,Open
1,Almond,0.458,0.413,Open
1,Almond,0.462,0.418,Open
1,Almond,0.449,0.407,Open
1,Almond,0.455,0.408,Open
1,Almond,0.427,0.385,Open
1,Almond,0.438,0.395,Open
1,Almond,0.437,0.394,Open
1,Almond,0.436,0.395,Open
1,Almond,0.404,0.364,Open
1,Almond,0.395,0.356,Open
1,Almond,0.362,0.324,Close
1,Almond,0.366,0.329,Close
1,Almond,0.370,0.333,Open
1,Almond,0.373,0.336,Open
1,Almond,0.353,0.317,Close
1,Almond,0.355,0.318,Close
1,Almond,0.404,0.359,Open
1,Almond,0.401,0.359,Open
1,Almond,0.416,0.376,Open
1,Almond,0.412,0.371,Open
1,Almond,0.404,0.361,Open
1,Almond,0.409,0.367,Open
1,Almond,0.423,0.376,Open
1,Almond,0.429,0.379,Open
1,Almond,0.418,0.378,Open
1,Almond,0.442,0.399,Open
