person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.448,0.426,Open
1,Almond,0.452,0.431,Open
1,Almond,0.444,0.421,Open
1,Almond,0.444,0.422,Open
1,Almond,0.448,0.425,Open
1,Almond,0.449,0.427,Open
1,Almond,0.441,0.419,Open
1,Almond,0.442,0.418,Open
1,Almond,0.441,0.419,Open
1,Almond,0.442,0.419,Open
1,Almond,0.445,0.420,Open
1,Almond,0.442,0.418,Open
1,Almond,0.414,0.389,Open
1,Almond,0.412,0.387,Open
1,Almond,0.350,0.322,Open
1,Almond,0.325,0.302,Close
1,Almond,0.314,0.286,Close
1,Almond,0.330,0.303,Close
1,Almond,0.367,0.337,Open
1,Almond,0.368,0.340,Open
1,Almond,0.415,0.388,Open
1,Almond,0.415,0.391,Open
1,Almond,0.427,0.401,Open
1,Almond,0.428,0.403,Open
1,Almond,0.430,0.405,Open
1,Almond,0.431,0.407,Open
1,Almond,0.433,0.414,Open
1,Almond,0.434,0.416,Open
1,Almond,0.433,0.411,Open
1,Almond,0.436,0.413,Open
1,Almond,0.424,0.399,Open
1,Almond,0.431,0.406,Open
1,Almond,0.447,0.421,Open
1,Almond,0.450,0.424,Open
1,Almond,0.437,0.414,Open
1,Almond,0.433,0.409,Open
1,Almond,0.435,0.411,Open
1,Almond,0.442,0.418,Open
1,Almond,0.442,0.417,Open
1,Almond,0.444,0.420,Open
1,Almond,0.446,0.425,Open
1,Almond,0.444,0.425,Open
1,Almond,0.451,0.431,Open
1,Almond,0.452,0.430,Open
1,Almond,0.448,0.424,Open
1,Almond,0.447,0.422,Open
1,Almond,0.443,0.415,Open
1,Almond,0.447,0.420,Open
1,Almond,0.443,0.416,Open
1,Almond,0.438,0.410,Open
1,Almond,0.437,0.412,Open
1,Almond,0.437,0.410,Open
1,Almond,0.386,0.359,Open
1,Almond,0.386,0.356,Open
1,Almond,0.349,0.323,Open
1,Almond,0.346,0.322,Open
1,Almond,0.335,0.307,Close
1,Almond,0.333,0.306,Close
1,Almond,0.348,0.317,Open
1,Almond,0.344,0.316,Open
1,Almond,0.393,0.364,Open
1,Almond,0.392,0.363,Open
1,Almond,0.423,0.396,Open
1,Almond,0.418,0.392,Open
1,Almond,0.436,0.408,Open
1,Almond,0.435,0.407,Open
1,Almond,0.424,0.393,Open
1,Almond,0.425,0.395,Open
1,Almond,0.422,0.396,Open
1,Almond,0.421,0.394,Open
1,Almond,0.434,0.404,Open
1,Almond,0.433,0.404,Open
1,Almond,0.431,0.406,Open
1,Almond,0.432,0.407,Open
1,Almond,0.434,0.408,Open
1,Almond,0.432,0.407,Open
1,Almond,0.435,0.408,Open
1,Almond,0.428,0.400,Open
1,Almond,0.433,0.409,Open
1,Almond,0.425,0.400,Open
1,Almond,0.432,0.403,Open
1,Almond,0.437,0.408,Open
1,Almond,0.444,0.418,Open
1,Almond,0.437,0.414,Open
1,Almond,0.382,0.351,Open
1,Almond,0.379,0.346,Open
1,Almond,0.345,0.317,Open
1,Almond,0.346,0.320,Open
1,Almond,0.359,0.333,Open
1,Almond,0.361,0.334,Open
1,Almond,0.355,0.322,Open
1,Almond,0.364,0.331,Open
1,Almond,0.392,0.361,Open
1,Almond,0.388,0.357,Open
1,Almond,0.411,0.378,Open
1,Almond,0.408,0.376,Open
1,Almond,0.414,0.387,Open
1,Almond,0.413,0.386,Open
1,Almond,0.413,0.382,Open
1,Almond,0.412,0.381,Open
1,Almond,0.418,0.385,Open
1,Almond,0.418,0.387,Open
1,Almond,0.404,0.370,Open
1,Almond,0.416,0.386,Open
1,Almond,0.423,0.392,Open
1,Almond,0.423,0.392,Open
1,Almond,0.411,0.375,Open
1,Almond,0.417,0.383,Open
1,Almond,0.413,0.379,Open
1,Almond,0.416,0.381,Open
1,Almond,0.357,0.328,Open
1,Almond,0.353,0.325,Open
1,Almond,0.347,0.319,Open
1,Almond,0.348,0.319,Open
1,Almond,0.356,0.322,Open
1,Almond,0.359,0.325,Open
1,Almond,0.403,0.364,Open
1,Almond,0.403,0.363,Open
1,Almond,0.425,0.387,Open
1,Almond,0.423,0.388,Open
1,Almond,0.424,0.390,Open
1,Almond,0.428,0.394,Open
1,Almond,0.434,0.399,Open
1,Almond,0.433,0.397,Open
1,Almond,0.426,0.392,Open
1,Almond,0.427,0.393,Open
1,Almond,0.416,0.384,Open
1,Almond,0.421,0.391,Open
1,Almond,0.429,0.395,Open
1,Almond,0.425,0.390,Open
1,Almond,0.417,0.382,Open
1,Almond,0.417,0.381,Open
1,Almond,0.427,0.391,Open
1,Almond,0.418,0.384,Open
1,Almond,0.416,0.384,Open
1,Almond,0.421,0.390,Open
1,Almond,0.428,0.391,Open
1,Almond,0.432,0.394,Open
1,Almond,0.424,0.389,Open
1,Almond,0.426,0.391,Open
1,Almond,0.424,0.393,Open
1,Almond,0.424,0.394,Open
1,Almond,0.426,0.395,Open
1,Almond,0.423,0.391,Open
1,Almond,0.421,0.390,Open
1,Almond,0.424,0.396,Open
1,Almond,0.421,0.390,Open
1,Almond,0.421,0.387,Open
1,Almond,0.429,0.397,Open
1,Almond,0.432,0.400,Open
1,Almond,0.431,0.396,Open
1,Almond,0.432,0.397,Open
1,Almond,0.426,0.393,Open
1,Almond,0.419,0.388,Open
1,Almond,0.433,0.398,Open
1,Almond,0.432,0.397,Open
1,Almond,0.450,0.415,Open
1,Almond,0.448,0.416,Open
1,Almond,0.437,0.404,Open
1,Almond,0.436,0.406,Open
1,Almond,0.425,0.392,Open
1,Almond,0.424,0.391,Open
1,Almond,0.341,0.312,Open
1,Almond,0.338,0.314,Open
1,Almond,0.346,0.315,Open
1,Almond,0.339,0.309,Open
1,Almond,0.384,0.352,Open
1,Almond,0.372,0.338,Open
1,Almond,0.418,0.384,Open
1,Almond,0.411,0.378,Open
1,Almond,0.425,0.394,Open
1,Almond,0.425,0.393,Open
1,Almond,0.434,0.402,Open
1,Almond,0.424,0.392,Open
1,Almond,0.428,0.396,Open
1,Almond,0.425,0.394,Open
1,Almond,0.424,0.395,Open
1,Almond,0.424,0.394,Open
1,Almond,0.414,0.382,Open
1,Almond,0.409,0.378,Open
1,Almond,0.418,0.387,Open
1,Almond,0.421,0.390,Open
1,Almond,0.418,0.389,Open
1,Almond,0.421,0.392,Open
1,Almond,0.410,0.381,Open
1,Almond,0.414,0.387,Open
1,Almond,0.420,0.391,Open
1,Almond,0.419,0.390,Open
1,Almond,0.419,0.391,Open
1,Almond,0.421,0.392,Open
1,Almond,0.409,0.380,Open
1,Almond,0.413,0.384,Open
1,Almond,0.417,0.388,Open
1,Almond,0.415,0.383,Open
1,Almond,0.418,0.391,Open
1,Almond,0.418,0.391,Open
1,Almond,0.420,0.390,Open
1,Almond,0.420,0.390,Open
1,Almond,0.412,0.382,Open
1,Almond,0.412,0.380,Open
1,Almond,0.422,0.393,Open
1,Almond,0.426,0.396,Open
1,Almond,0.425,0.396,Open
1,Almond,0.425,0.396,Open
1,Almond,0.420,0.388,Open
1,Almond,0.428,0.394,Open
1,Almond,0.352,0.322,Open
1,Almond,0.357,0.326,Open
1,Almond,0.342,0.316,Open
1,Almond,0.344,0.317,Open
1,Almond,0.351,0.318,Open
1,Almond,0.358,0.324,Open
1,Almond,0.400,0.369,Open
1,Almond,0.400,0.369,Open
1,Almond,0.427,0.396,Open
1,Almond,0.421,0.392,Open
1,Almond,0.433,0.400,Open
