person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.299,0.285
1,Round,0.352,0.343
1,Round,0.346,0.337
1,Round,0.342,0.326
1,Round,0.312,0.301
1,Round,0.314,0.298
1,Round,0.304,0.289
1,Round,0.306,0.286
1,Round,0.317,0.298
1,Round,0.313,0.293
1,Round,0.305,0.276
1,Round,0.306,0.281
1,Round,0.310,0.279
1,Round,0.312,0.288
1,Round,0.287,0.262
1,Round,0.305,0.278
1,Round,0.281,0.260
1,Round,0.285,0.258
1,Round,0.289,0.272
1,Round,0.288,0.266
1,Round,0.263,0.239
1,Round,0.272,0.251
1,Almond,0.242,0.215
1,Round,0.254,0.231
1,Round,0.271,0.251
1,Round,0.288,0.272
1,Round,0.335,0.320
1,Round,0.338,0.323
1,Round,0.384,0.370
1,Round,0.381,0.366
1,Round,0.381,0.365
1,Round,0.382,0.365
1,Round,0.367,0.352
1,Round,0.360,0.347
1,Round,0.362,0.349
1,Round,0.360,0.348
1,Round,0.366,0.351
1,Round,0.367,0.354
1,Round,0.356,0.335
1,Round,0.355,0.338
1,Round,0.361,0.344
1,Round,0.359,0.343
1,Round,0.371,0.354
1,Round,0.366,0.349
1,Round,0.408,0.402
1,Round,0.410,0.398
1,Round,0.382,0.373
1,Round,0.378,0.366
1,Round,0.252,0.233
1,Round,0.251,0.235
1,Round,0.275,0.264
1,Round,0.277,0.266
1,Round,0.335,0.328
1,Round,0.336,0.329
1,Round,0.369,0.363
1,Round,0.370,0.367
1,Round,0.372,0.368
1,Round,0.397,0.393
1,Round,0.408,0.404
1,Round,0.407,0.401
1,Round,0.404,0.398
1,Round,0.407,0.399
1,Round,0.411,0.407
1,Round,0.408,0.406
1,Round,0.402,0.397
1,Round,0.401,0.394
1,Round,0.409,0.402
1,Round,0.410,0.400
1,Round,0.409,0.401
1,Round,0.388,0.381
1,Round,0.308,0.292
1,Round,0.320,0.302
1,Round,0.272,0.254
1,Round,0.276,0.260
1,Round,0.283,0.270
1,Round,0.288,0.273
1,Round,0.336,0.324
1,Round,0.338,0.323
1,Round,0.348,0.339
1,Round,0.342,0.332
1,Round,0.342,0.333
1,Round,0.356,0.348
1,Round,0.369,0.361
1,Round,0.365,0.357
1,Round,0.384,0.379
1,Round,0.380,0.372
1,Round,0.396,0.388
1,Round,0.391,0.384
1,Round,0.390,0.386
