person_id,eye_type,ear_value_left,ear_value_right
1,Almond,0.154,0.148
1,Almond,0.172,0.163
1,Almond,0.182,0.172
1,Almond,0.181,0.172
1,Almond,0.185,0.175
1,Almond,0.187,0.175
1,Almond,0.184,0.174
1,Almond,0.192,0.181
1,Almond,0.187,0.178
1,Almond,0.193,0.181
1,Almond,0.194,0.183
1,Almond,0.196,0.184
1,Almond,0.191,0.181
1,Almond,0.195,0.183
1,Almond,0.195,0.184
1,Almond,0.196,0.185
1,Almond,0.199,0.186
1,Almond,0.193,0.182
1,Almond,0.188,0.178
1,Almond,0.145,0.139
1,Almond,0.141,0.135
1,Almond,0.148,0.144
1,Almond,0.168,0.161
1,Almond,0.182,0.173
1,Almond,0.181,0.172
1,Almond,0.189,0.178
1,Almond,0.186,0.177
1,Almond,0.189,0.179
1,Almond,0.188,0.178
1,Almond,0.190,0.179
1,Almond,0.190,0.180
1,Almond,0.195,0.185
1,Almond,0.193,0.182
1,Almond,0.192,0.181
1,Almond,0.193,0.182
1,Almond,0.192,0.182
1,Almond,0.191,0.182
1,Almond,0.192,0.182
1,Almond,0.196,0.184
1,Almond,0.194,0.184
1,Almond,0.193,0.183
1,Almond,0.190,0.180
1,Almond,0.195,0.184
1,Almond,0.189,0.178
1,Almond,0.193,0.181
1,Almond,0.184,0.174
1,Almond,0.185,0.174
1,Almond,0.186,0.175
1,Almond,0.186,0.175
1,Almond,0.183,0.173
1,Almond,0.184,0.173
1,Almond,0.181,0.172
1,Almond,0.187,0.176
1,Almond,0.182,0.172
1,Almond,0.184,0.173
1,Almond,0.183,0.173
1,Almond,0.180,0.170
1,Almond,0.185,0.175
1,Almond,0.181,0.170
1,Almond,0.176,0.167
1,Almond,0.169,0.161
1,Almond,0.143,0.138
1,Almond,0.141,0.136
1,Almond,0.134,0.130
1,Almond,0.135,0.130
1,Almond,0.144,0.139
1,Almond,0.164,0.157
1,Almond,0.166,0.159
1,Almond,0.169,0.161
1,Almond,0.173,0.163
1,Almond,0.172,0.162
1,Almond,0.171,0.162
1,Almond,0.173,0.163
1,Almond,0.175,0.164
1,Almond,0.174,0.164
1,Almond,0.178,0.166
1,Almond,0.174,0.164
1,Almond,0.178,0.167
1,Almond,0.178,0.167
1,Almond,0.175,0.166
1,Almond,0.178,0.167
1,Almond,0.181,0.170
1,Almond,0.179,0.170
1,Almond,0.180,0.169
1,Almond,0.180,0.169
1,Almond,0.173,0.163
1,Almond,0.152,0.146
1,Almond,0.140,0.135
1,Almond,0.142,0.136
1,Almond,0.156,0.151
1,Almond,0.163,0.156
1,Almond,0.168,0.160
1,Almond,0.173,0.163
1,Almond,0.178,0.167
1,Almond,0.182,0.171
1,Almond,0.181,0.170
1,Almond,0.182,0.171
1,Almond,0.186,0.174
1,Almond,0.184,0.172
1,Almond,0.184,0.173
1,Almond,0.186,0.174
1,Almond,0.181,0.169
1,Almond,0.182,0.170
1,Almond,0.180,0.169
1,Almond,0.173,0.163
1,Almond,0.176,0.166
1,Almond,0.176,0.165
1,Almond,0.177,0.167
1,Almond,0.174,0.165
1,Almond,0.177,0.167
1,Almond,0.188,0.176
1,Almond,0.178,0.168
1,Almond,0.177,0.168
1,Almond,0.175,0.167
1,Almond,0.178,0.168
1,Almond,0.181,0.172
1,Almond,0.179,0.169
1,Almond,0.179,0.169
1,Almond,0.177,0.168
1,Almond,0.179,0.169
1,Almond,0.181,0.171
1,Almond,0.182,0.170
1,Almond,0.183,0.171
1,Almond,0.181,0.169
1,Almond,0.180,0.168
1,Almond,0.182,0.169
1,Almond,0.180,0.169
1,Almond,0.181,0.170
1,Almond,0.180,0.169
1,Almond,0.180,0.167
1,Almond,0.178,0.167
1,Almond,0.180,0.168
1,Almond,0.180,0.168
1,Almond,0.182,0.169
1,Almond,0.184,0.171
1,Almond,0.182,0.171
1,Almond,0.183,0.171
1,Almond,0.183,0.171
1,Almond,0.180,0.170
1,Almond,0.179,0.170
1,Almond,0.179,0.170
1,Almond,0.180,0.170
1,Almond,0.180,0.171
1,Almond,0.178,0.169
1,Almond,0.176,0.168
1,Almond,0.175,0.168
1,Almond,0.176,0.168
1,Almond,0.182,0.173
1,Almond,0.178,0.171
1,Almond,0.181,0.172
1,Almond,0.184,0.175
1,Almond,0.183,0.173
1,Almond,0.186,0.177
1,Almond,0.181,0.172
1,Almond,0.186,0.176
1,Almond,0.182,0.174
1,Almond,0.180,0.172
1,Almond,0.181,0.173
1,Almond,0.183,0.174
1,Almond,0.185,0.174
1,Almond,0.178,0.169
1,Almond,0.180,0.172
1,Almond,0.173,0.166
1,Almond,0.175,0.168
1,Almond,0.177,0.170
1,Almond,0.176,0.169
1,Almond,0.178,0.170
1,Almond,0.170,0.164
1,Almond,0.150,0.146
1,Almond,0.139,0.136
1,Almond,0.143,0.139
1,Almond,0.155,0.150
1,Almond,0.170,0.162
1,Almond,0.179,0.171
1,Almond,0.180,0.171
1,Almond,0.181,0.173
1,Almond,0.181,0.172
1,Almond,0.181,0.172
1,Almond,0.182,0.172
1,Almond,0.184,0.173
1,Almond,0.182,0.172
1,Almond,0.186,0.175
1,Almond,0.183,0.172
1,Almond,0.183,0.173
