person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.378,0.342
1,Round,0.367,0.330
1,Round,0.371,0.333
1,Round,0.381,0.345
1,Round,0.380,0.344
1,Round,0.385,0.349
1,Round,0.383,0.347
1,Round,0.293,0.267
1,Round,0.288,0.263
1,Round,0.255,0.240
1,Almond,0.247,0.231
1,Almond,0.244,0.224
1,Almond,0.246,0.228
1,Almond,0.237,0.218
1,Almond,0.232,0.216
1,Almond,0.239,0.224
1,Almond,0.238,0.223
1,Round,0.261,0.244
1,Round,0.264,0.249
1,Round,0.324,0.300
1,Round,0.332,0.304
1,Round,0.354,0.330
1,Round,0.355,0.329
1,Round,0.362,0.334
1,Round,0.363,0.333
1,Round,0.363,0.332
1,Round,0.366,0.333
1,Round,0.362,0.329
1,Round,0.367,0.334
1,Round,0.372,0.339
1,Round,0.366,0.335
1,Round,0.374,0.339
1,Round,0.373,0.339
1,Round,0.376,0.345
1,Round,0.376,0.347
1,Round,0.381,0.348
1,Round,0.374,0.343
1,Round,0.382,0.350
1,Round,0.376,0.343
1,Round,0.377,0.348
1,Round,0.380,0.351
1,Round,0.353,0.322
1,Round,0.351,0.319
1,Almond,0.245,0.220
1,Almond,0.250,0.233
1,Almond,0.240,0.223
1,Almond,0.247,0.227
1,Round,0.250,0.237
1,Almond,0.243,0.230
1,Round,0.274,0.254
1,Round,0.278,0.257
1,Round,0.348,0.324
1,Round,0.347,0.322
1,Round,0.363,0.330
1,Round,0.360,0.327
1,Round,0.371,0.340
1,Round,0.376,0.346
1,Round,0.369,0.339
1,Round,0.361,0.331
1,Round,0.356,0.325
1,Round,0.356,0.324
1,Round,0.359,0.331
1,Round,0.359,0.330
1,Round,0.369,0.337
1,Round,0.376,0.342
1,Round,0.380,0.346
1,Round,0.367,0.334
1,Round,0.371,0.339
1,Round,0.373,0.342
1,Round,0.371,0.341
1,Round,0.368,0.338
1,Round,0.367,0.333
1,Round,0.365,0.330
1,Round,0.367,0.333
1,Round,0.367,0.332
1,Round,0.382,0.350
1,Round,0.375,0.345
1,Round,0.396,0.365
1,Round,0.393,0.360
1,Round,0.395,0.365
1,Round,0.397,0.367
1,Round,0.397,0.366
1,Round,0.391,0.360
1,Round,0.393,0.362
1,Round,0.395,0.364
1,Round,0.399,0.367
1,Round,0.406,0.376
1,Round,0.405,0.375
1,Round,0.406,0.376
1,Round,0.398,0.366
1,Round,0.393,0.362
1,Round,0.405,0.374
1,Round,0.403,0.373
1,Round,0.394,0.365
1,Round,0.394,0.365
1,Round,0.404,0.373
1,Round,0.404,0.374
1,Round,0.409,0.377
1,Round,0.403,0.372
1,Round,0.405,0.374
1,Round,0.408,0.374
1,Round,0.402,0.367
1,Round,0.402,0.367
1,Round,0.405,0.368
1,Round,0.401,0.363
1,Round,0.415,0.381
1,Round,0.411,0.378
1,Round,0.431,0.396
1,Round,0.427,0.395
1,Round,0.416,0.382
1,Round,0.419,0.385
1,Round,0.420,0.387
1,Round,0.420,0.387
1,Round,0.408,0.379
1,Round,0.410,0.381
1,Round,0.409,0.374
1,Round,0.415,0.381
1,Round,0.406,0.374
1,Round,0.411,0.378
1,Round,0.407,0.378
1,Round,0.411,0.381
1,Round,0.409,0.376
1,Round,0.412,0.379
1,Round,0.411,0.383
1,Round,0.410,0.382
1,Round,0.427,0.393
1,Round,0.426,0.391
1,Round,0.428,0.397
1,Round,0.413,0.385
1,Round,0.417,0.385
1,Round,0.421,0.389
1,Round,0.416,0.385
1,Round,0.415,0.383
1,Round,0.418,0.388
1,Round,0.416,0.387
1,Round,0.419,0.385
1,Round,0.415,0.383
1,Round,0.400,0.367
1,Round,0.406,0.373
1,Round,0.289,0.268
1,Round,0.290,0.267
1,Round,0.258,0.239
1,Round,0.254,0.233
1,Round,0.252,0.230
1,Round,0.251,0.229
1,Round,0.256,0.232
1,Round,0.255,0.231
1,Almond,0.245,0.219
1,Almond,0.240,0.216
1,Almond,0.236,0.211
1,Almond,0.237,0.214
1,Almond,0.246,0.225
1,Almond,0.247,0.226
1,Round,0.256,0.233
1,Round,0.255,0.232
1,Almond,0.248,0.225
1,Almond,0.243,0.224
1,Round,0.280,0.258
1,Round,0.271,0.253
1,Round,0.327,0.301
1,Round,0.324,0.293
1,Round,0.356,0.324
1,Round,0.368,0.335
1,Round,0.390,0.356
1,Round,0.388,0.353
1,Round,0.399,0.367
1,Round,0.394,0.358
1,Round,0.406,0.371
1,Round,0.404,0.369
1,Round,0.401,0.364
1,Round,0.403,0.365
1,Round,0.400,0.363
1,Round,0.399,0.363
1,Round,0.390,0.359
1,Round,0.390,0.360
1,Round,0.401,0.368
1,Round,0.402,0.369
1,Round,0.391,0.362
1,Round,0.388,0.357
1,Round,0.394,0.357
1,Round,0.396,0.359
1,Round,0.391,0.356
1,Round,0.390,0.354
1,Round,0.398,0.362
1,Round,0.402,0.364
1,Round,0.308,0.278
1,Round,0.308,0.273
1,Round,0.303,0.270
1,Almond,0.247,0.225
1,Almond,0.245,0.224
1,Almond,0.245,0.224
1,Almond,0.234,0.209
1,Almond,0.240,0.216
1,Almond,0.249,0.225
1,Round,0.251,0.229
1,Almond,0.242,0.217
1,Almond,0.243,0.217
1,Almond,0.246,0.220
1,Almond,0.250,0.222
1,Almond,0.248,0.221
1,Almond,0.243,0.219
1,Round,0.260,0.236
1,Round,0.257,0.234
1,Round,0.262,0.241
1,Round,0.261,0.238
1,Round,0.251,0.228
1,Almond,0.245,0.223
1,Round,0.258,0.235
1,Round,0.254,0.231
1,Round,0.254,0.224
1,Round,0.255,0.227
1,Round,0.259,0.229
1,Round,0.257,0.235
1,Round,0.263,0.236
1,Round,0.261,0.236
1,Round,0.277,0.247
1,Round,0.279,0.250
1,Round,0.271,0.244
1,Round,0.276,0.248
1,Round,0.254,0.229
1,Round,0.258,0.235
1,Round,0.260,0.235
1,Round,0.260,0.236
1,Round,0.264,0.237
1,Round,0.267,0.237
1,Round,0.278,0.247
1,Round,0.273,0.244
1,Round,0.263,0.236
1,Round,0.269,0.240
1,Round,0.263,0.231
1,Round,0.255,0.223
1,Round,0.273,0.245
1,Round,0.276,0.246
1,Round,0.277,0.248
1,Round,0.279,0.248
1,Round,0.274,0.248
1,Round,0.265,0.239
1,Round,0.262,0.234
1,Round,0.269,0.239
1,Round,0.285,0.258
1,Round,0.283,0.256
1,Round,0.276,0.249
1,Round,0.275,0.247
1,Round,0.287,0.258
1,Round,0.288,0.260
1,Round,0.285,0.257
1,Round,0.265,0.239
1,Round,0.266,0.239
1,Round,0.275,0.249
1,Round,0.270,0.244
1,Round,0.271,0.244
1,Round,0.276,0.245
1,Round,0.272,0.241
1,Round,0.268,0.241
1,Round,0.271,0.244
1,Round,0.269,0.244
1,Round,0.277,0.249
1,Round,0.276,0.249
1,Round,0.275,0.249
1,Round,0.279,0.253
1,Round,0.327,0.295
1,Round,0.373,0.336
1,Round,0.374,0.333
1,Round,0.377,0.333
1,Round,0.382,0.337
1,Round,0.380,0.341
1,Round,0.378,0.339
1,Round,0.379,0.340
1,Round,0.385,0.343
1,Round,0.388,0.347
1,Round,0.396,0.352
1,Round,0.392,0.349
1,Round,0.398,0.352
1,Round,0.399,0.356
1,Round,0.398,0.356
1,Round,0.402,0.358
1,Round,0.399,0.355
1,Round,0.400,0.356
1,Round,0.397,0.355
1,Round,0.400,0.358
1,Round,0.392,0.345
1,Round,0.389,0.344
1,Round,0.392,0.349
1,Round,0.386,0.342
1,Round,0.295,0.272
1,Round,0.261,0.230
1,Round,0.263,0.231
1,Round,0.291,0.263
1,Round,0.288,0.261
1,Round,0.281,0.255
1,Round,0.334,0.297
1,Round,0.344,0.304
1,Round,0.363,0.322
1,Round,0.370,0.330
1,Round,0.378,0.337
1,Round,0.379,0.337
1,Round,0.379,0.337
1,Round,0.379,0.340
1,Round,0.377,0.340
1,Round,0.384,0.346
1,Round,0.386,0.347
1,Round,0.384,0.345
1,Round,0.391,0.351
1,Round,0.388,0.349
1,Round,0.390,0.348
1,Round,0.395,0.351
1,Round,0.387,0.345
1,Round,0.380,0.340
1,Round,0.379,0.339
1,Round,0.381,0.339
1,Round,0.379,0.338
1,Round,0.379,0.338
1,Round,0.310,0.279
1,Round,0.319,0.283
1,Round,0.266,0.236
1,Round,0.264,0.235
1,Round,0.284,0.253
1,Round,0.273,0.243
1,Round,0.273,0.246
1,Round,0.278,0.246
1,Round,0.320,0.281
1,Round,0.375,0.332
1,Round,0.377,0.334
1,Round,0.376,0.335
1,Round,0.391,0.351
1,Round,0.385,0.347
1,Round,0.396,0.358
1,Round,0.392,0.352
1,Round,0.393,0.351
1,Round,0.391,0.352
1,Round,0.391,0.347
1,Round,0.392,0.346
1,Round,0.388,0.346
1,Round,0.398,0.354
1,Round,0.398,0.353
1,Round,0.398,0.354
1,Round,0.394,0.350
1,Round,0.396,0.351
1,Round,0.397,0.355
1,Round,0.396,0.352
1,Round,0.389,0.346
1,Round,0.388,0.346
1,Round,0.394,0.350
1,Round,0.395,0.349
1,Round,0.388,0.349
1,Round,0.387,0.347
1,Round,0.324,0.287
1,Round,0.324,0.287
1,Round,0.268,0.235
1,Round,0.268,0.239
1,Round,0.279,0.255
1,Round,0.266,0.241
1,Round,0.300,0.269
1,Round,0.305,0.272
1,Round,0.353,0.310
1,Round,0.354,0.310
1,Round,0.358,0.318
1,Round,0.357,0.317
1,Round,0.379,0.335
1,Round,0.375,0.331
1,Round,0.382,0.339
1,Round,0.378,0.335
1,Round,0.380,0.340
1,Round,0.380,0.341
1,Round,0.383,0.343
1,Round,0.379,0.340
1,Round,0.400,0.357
1,Round,0.400,0.356
1,Round,0.398,0.358
1,Round,0.396,0.356
1,Round,0.397,0.355
1,Round,0.396,0.357
1,Round,0.399,0.356
1,Round,0.395,0.351
1,Round,0.392,0.348
1,Round,0.392,0.352
1,Round,0.351,0.317
1,Round,0.343,0.304
1,Round,0.273,0.242
1,Round,0.271,0.239
1,Round,0.264,0.234
1,Round,0.266,0.234
1,Round,0.270,0.240
1,Round,0.280,0.250
1,Round,0.308,0.274
1,Round,0.305,0.272
1,Round,0.357,0.317
1,Round,0.372,0.331
1,Round,0.371,0.330
1,Round,0.369,0.326
1,Round,0.375,0.333
1,Round,0.378,0.336
1,Round,0.380,0.336
1,Round,0.392,0.350
1,Round,0.395,0.350
1,Round,0.387,0.339
1,Round,0.393,0.347
1,Round,0.393,0.347
1,Round,0.394,0.351
1,Round,0.396,0.353
1,Round,0.394,0.352
1,Round,0.397,0.359
1,Round,0.385,0.341
1,Round,0.380,0.332
1,Round,0.293,0.261
1,Round,0.284,0.252
1,Round,0.270,0.240
1,Round,0.270,0.239
1,Round,0.299,0.266
1,Round,0.300,0.265
1,Round,0.336,0.297
1,Round,0.343,0.307
1,Round,0.370,0.330
1,Round,0.367,0.326
1,Round,0.392,0.351
1,Round,0.388,0.347
1,Round,0.399,0.356
1,Round,0.395,0.354
1,Round,0.398,0.357
1,Round,0.396,0.354
1,Round,0.394,0.355
1,Round,0.395,0.358
1,Round,0.392,0.354
1,Round,0.393,0.351
1,Round,0.401,0.360
1,Round,0.397,0.357
1,Round,0.400,0.356
1,Round,0.402,0.359
1,Round,0.408,0.368
1,Round,0.405,0.365
1,Round,0.399,0.359
1,Round,0.393,0.351
1,Round,0.408,0.363
1,Round,0.406,0.363
1,Round,0.400,0.356
1,Round,0.405,0.360
1,Round,0.407,0.362
1,Round,0.406,0.361
1,Round,0.311,0.281
1,Round,0.302,0.264
1,Round,0.268,0.237
1,Round,0.268,0.237
1,Round,0.287,0.252
1,Round,0.287,0.252
1,Round,0.339,0.300
1,Round,0.343,0.303
1,Round,0.360,0.319
1,Round,0.359,0.321
1,Round,0.386,0.341
1,Round,0.377,0.334
1,Round,0.387,0.347
1,Round,0.391,0.352
1,Round,0.400,0.357
1,Round,0.401,0.358
1,Round,0.398,0.354
1,Round,0.397,0.355
1,Round,0.417,0.376
1,Round,0.414,0.372
