person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.376,0.346
1,Round,0.376,0.343
1,Round,0.377,0.346
1,Round,0.374,0.340
1,Round,0.383,0.348
1,Round,0.376,0.345
1,Round,0.373,0.342
1,Round,0.374,0.338
1,Round,0.374,0.337
1,Round,0.373,0.339
1,Round,0.377,0.344
1,Round,0.382,0.346
1,Round,0.391,0.353
1,Round,0.380,0.344
1,Round,0.379,0.343
1,Round,0.379,0.342
1,Round,0.373,0.336
1,Round,0.370,0.338
1,Round,0.373,0.339
1,Round,0.361,0.325
1,Round,0.366,0.330
1,Round,0.357,0.325
1,Round,0.361,0.328
1,Round,0.368,0.330
1,Round,0.368,0.330
1,Round,0.375,0.340
1,Round,0.381,0.346
1,Round,0.366,0.335
1,Round,0.367,0.336
1,Round,0.374,0.340
1,Round,0.370,0.336
1,Round,0.371,0.339
1,Round,0.375,0.341
1,Round,0.350,0.324
1,Round,0.333,0.306
1,Round,0.280,0.262
1,Round,0.261,0.249
1,Almond,0.244,0.226
1,Round,0.251,0.233
1,Almond,0.247,0.225
1,Almond,0.248,0.228
1,Round,0.254,0.231
1,Almond,0.246,0.223
1,Round,0.254,0.233
1,Round,0.253,0.234
1,Almond,0.247,0.226
1,Almond,0.248,0.229
1,Round,0.259,0.237
1,Round,0.260,0.238
1,Almond,0.244,0.224
1,Round,0.253,0.235
1,Almond,0.247,0.226
1,Round,0.250,0.228
1,Round,0.257,0.234
1,Round,0.256,0.232
1,Round,0.267,0.248
1,Round,0.264,0.246
1,Round,0.294,0.272
1,Round,0.311,0.287
1,Round,0.380,0.344
1,Round,0.376,0.341
1,Round,0.399,0.363
1,Round,0.402,0.365
1,Round,0.394,0.362
1,Round,0.393,0.361
1,Round,0.402,0.366
1,Round,0.401,0.365
1,Round,0.402,0.369
1,Round,0.400,0.366
1,Round,0.392,0.361
1,Round,0.390,0.354
1,Round,0.380,0.344
1,Round,0.381,0.346
1,Round,0.373,0.342
1,Round,0.376,0.345
1,Round,0.390,0.357
1,Round,0.393,0.359
1,Round,0.395,0.361
1,Round,0.396,0.363
1,Round,0.387,0.359
1,Round,0.393,0.364
1,Round,0.384,0.352
1,Round,0.382,0.349
1,Round,0.366,0.331
1,Round,0.364,0.329
1,Round,0.396,0.358
1,Round,0.397,0.359
1,Round,0.392,0.358
1,Round,0.400,0.365
1,Round,0.403,0.369
1,Round,0.406,0.371
1,Round,0.408,0.373
1,Round,0.402,0.368
1,Round,0.304,0.285
1,Round,0.281,0.265
1,Round,0.267,0.250
1,Round,0.267,0.249
1,Round,0.278,0.255
1,Round,0.305,0.279
1,Round,0.361,0.325
1,Round,0.357,0.322
1,Round,0.377,0.344
1,Round,0.382,0.347
1,Round,0.389,0.350
1,Round,0.392,0.355
1,Round,0.398,0.365
1,Round,0.395,0.363
1,Round,0.403,0.368
1,Round,0.410,0.375
1,Round,0.406,0.373
1,Round,0.411,0.376
1,Round,0.408,0.374
1,Round,0.411,0.376
1,Round,0.398,0.364
1,Round,0.398,0.364
1,Round,0.410,0.374
1,Round,0.412,0.377
1,Round,0.409,0.375
1,Round,0.415,0.378
1,Round,0.423,0.385
1,Round,0.415,0.378
1,Round,0.330,0.312
1,Round,0.293,0.273
1,Round,0.263,0.247
1,Round,0.250,0.233
1,Round,0.284,0.258
1,Round,0.304,0.275
1,Round,0.362,0.324
1,Round,0.367,0.332
1,Round,0.395,0.357
1,Round,0.397,0.359
1,Round,0.393,0.360
1,Round,0.397,0.364
1,Round,0.407,0.372
1,Round,0.405,0.369
1,Round,0.399,0.364
1,Round,0.398,0.365
1,Round,0.399,0.367
1,Round,0.399,0.368
1,Round,0.407,0.369
1,Round,0.404,0.367
1,Round,0.403,0.371
1,Round,0.400,0.369
1,Round,0.410,0.381
1,Round,0.400,0.373
1,Round,0.406,0.372
1,Round,0.406,0.374
1,Round,0.334,0.316
1,Round,0.309,0.289
1,Round,0.256,0.237
1,Almond,0.231,0.217
1,Round,0.252,0.233
1,Round,0.252,0.233
1,Round,0.280,0.250
1,Round,0.299,0.269
1,Round,0.350,0.317
1,Round,0.368,0.334
1,Round,0.386,0.351
1,Round,0.388,0.353
1,Round,0.365,0.332
1,Round,0.370,0.335
1,Round,0.387,0.353
1,Round,0.371,0.338
1,Round,0.353,0.334
1,Round,0.353,0.332
1,Round,0.294,0.289
1,Round,0.296,0.285
1,Round,0.299,0.300
1,Round,0.278,0.260
1,Round,0.320,0.310
1,Round,0.300,0.281
1,Round,0.356,0.336
1,Round,0.297,0.265
1,Round,0.347,0.328
1,Round,0.297,0.265
1,Round,0.325,0.302
1,Round,0.323,0.290
1,Round,0.316,0.284
1,Round,0.325,0.297
1,Round,0.273,0.255
1,Round,0.252,0.235
1,Almond,0.223,0.201
1,Almond,0.217,0.204
1,Round,0.254,0.233
1,Round,0.256,0.240
1,Round,0.275,0.248
1,Round,0.288,0.260
1,Round,0.284,0.257
1,Round,0.331,0.295
1,Round,0.356,0.320
1,Round,0.362,0.326
1,Round,0.347,0.311
1,Round,0.370,0.332
1,Round,0.349,0.316
1,Round,0.350,0.316
1,Round,0.351,0.315
1,Round,0.351,0.316
1,Round,0.345,0.313
1,Round,0.346,0.314
1,Round,0.345,0.313
1,Round,0.331,0.297
1,Round,0.328,0.302
1,Round,0.332,0.304
1,Round,0.302,0.277
1,Round,0.301,0.276
1,Almond,0.234,0.218
1,Almond,0.225,0.213
1,Almond,0.217,0.204
1,Almond,0.217,0.204
1,Almond,0.235,0.229
1,Almond,0.233,0.227
1,Almond,0.231,0.225
1,Round,0.279,0.252
1,Round,0.342,0.308
1,Round,0.345,0.312
1,Round,0.351,0.321
1,Round,0.350,0.323
1,Round,0.357,0.325
1,Round,0.360,0.331
1,Round,0.377,0.346
1,Round,0.376,0.347
1,Round,0.377,0.347
1,Round,0.382,0.347
1,Round,0.378,0.343
1,Round,0.379,0.351
1,Round,0.378,0.347
1,Round,0.383,0.351
1,Round,0.380,0.347
1,Round,0.379,0.346
1,Round,0.390,0.357
1,Round,0.388,0.355
1,Round,0.385,0.355
1,Round,0.384,0.355
1,Round,0.388,0.357
1,Round,0.363,0.330
1,Round,0.362,0.328
1,Round,0.267,0.253
1,Almond,0.237,0.223
1,Almond,0.235,0.221
1,Almond,0.229,0.219
1,Almond,0.229,0.214
1,Almond,0.237,0.224
1,Almond,0.229,0.213
1,Almond,0.247,0.234
1,Almond,0.249,0.238
1,Almond,0.249,0.234
1,Round,0.285,0.271
1,Round,0.285,0.269
1,Round,0.335,0.301
1,Round,0.378,0.342
1,Round,0.369,0.333
1,Round,0.356,0.323
1,Round,0.354,0.323
1,Round,0.353,0.322
1,Round,0.359,0.325
1,Round,0.358,0.324
1,Round,0.366,0.332
1,Round,0.361,0.327
1,Round,0.366,0.335
1,Round,0.367,0.336
1,Round,0.365,0.331
1,Round,0.371,0.339
1,Round,0.368,0.335
1,Round,0.364,0.331
1,Round,0.367,0.333
1,Round,0.361,0.327
1,Round,0.377,0.341
1,Round,0.378,0.342
1,Round,0.387,0.349
1,Round,0.371,0.333
1,Round,0.391,0.355
1,Round,0.392,0.357
1,Round,0.390,0.352
1,Round,0.324,0.303
1,Round,0.304,0.282
1,Almond,0.245,0.226
1,Almond,0.232,0.216
1,Almond,0.230,0.213
1,Almond,0.228,0.213
1,Almond,0.236,0.222
1,Almond,0.236,0.225
1,Almond,0.236,0.224
1,Round,0.257,0.244
1,Round,0.256,0.238
1,Round,0.316,0.290
1,Round,0.349,0.312
1,Round,0.355,0.316
1,Round,0.380,0.339
1,Round,0.376,0.338
1,Round,0.378,0.340
1,Round,0.389,0.348
1,Round,0.390,0.348
1,Round,0.379,0.338
1,Round,0.377,0.333
1,Round,0.365,0.326
1,Round,0.377,0.336
1,Round,0.378,0.329
1,Round,0.383,0.337
1,Round,0.384,0.339
1,Round,0.369,0.326
1,Round,0.371,0.329
1,Round,0.375,0.332
1,Round,0.386,0.343
1,Round,0.381,0.337
1,Round,0.376,0.332
1,Round,0.373,0.330
1,Round,0.302,0.281
1,Round,0.291,0.268
1,Almond,0.249,0.230
1,Almond,0.241,0.221
1,Almond,0.240,0.220
1,Almond,0.240,0.220
1,Round,0.261,0.247
1,Round,0.275,0.257
1,Round,0.337,0.303
1,Round,0.317,0.286
1,Round,0.361,0.319
1,Round,0.357,0.316
1,Round,0.383,0.339
1,Round,0.374,0.329
1,Round,0.389,0.348
1,Round,0.388,0.343
1,Round,0.384,0.340
1,Round,0.385,0.341
1,Round,0.393,0.352
1,Round,0.398,0.355
1,Round,0.390,0.348
1,Round,0.392,0.350
1,Round,0.387,0.349
1,Round,0.388,0.349
1,Round,0.393,0.349
1,Round,0.397,0.352
1,Round,0.386,0.345
1,Round,0.378,0.338
1,Round,0.376,0.335
1,Round,0.373,0.334
1,Round,0.387,0.345
1,Round,0.387,0.346
1,Round,0.384,0.340
1,Round,0.385,0.338
1,Round,0.398,0.348
1,Round,0.398,0.349
1,Round,0.398,0.349
1,Round,0.400,0.352
1,Round,0.400,0.354
1,Round,0.398,0.353
1,Round,0.409,0.362
1,Round,0.412,0.364
1,Round,0.418,0.370
1,Round,0.417,0.370
1,Round,0.400,0.359
1,Round,0.400,0.359
1,Round,0.416,0.372
1,Round,0.412,0.368
1,Round,0.404,0.362
1,Round,0.401,0.358
1,Round,0.407,0.366
1,Round,0.403,0.361
1,Round,0.404,0.363
1,Round,0.409,0.366
1,Round,0.409,0.366
1,Round,0.418,0.371
1,Round,0.417,0.374
1,Round,0.417,0.375
1,Round,0.412,0.374
1,Round,0.406,0.367
1,Round,0.414,0.372
1,Round,0.422,0.380
1,Round,0.420,0.380
1,Round,0.427,0.384
1,Round,0.426,0.381
1,Round,0.426,0.384
1,Round,0.418,0.379
1,Round,0.419,0.380
1,Round,0.407,0.366
1,Round,0.416,0.373
1,Round,0.414,0.373
1,Round,0.418,0.379
1,Round,0.420,0.380
1,Round,0.419,0.378
1,Round,0.413,0.372
1,Round,0.418,0.376
1,Round,0.428,0.385
1,Round,0.429,0.386
1,Round,0.429,0.382
1,Round,0.427,0.380
1,Round,0.422,0.379
1,Round,0.420,0.378
1,Round,0.417,0.371
1,Round,0.417,0.370
1,Round,0.415,0.372
1,Round,0.416,0.372
1,Round,0.411,0.365
1,Round,0.418,0.367
1,Round,0.420,0.370
1,Round,0.419,0.372
1,Round,0.323,0.294
1,Round,0.294,0.274
1,Almond,0.233,0.218
1,Almond,0.224,0.208
1,Almond,0.242,0.220
1,Almond,0.239,0.218
1,Almond,0.235,0.219
1,Round,0.259,0.245
1,Almond,0.239,0.219
1,Almond,0.235,0.217
1,Almond,0.246,0.227
1,Almond,0.242,0.223
1,Almond,0.249,0.236
1,Almond,0.242,0.229
1,Almond,0.230,0.221
1,Almond,0.231,0.222
1,Round,0.258,0.237
1,Round,0.259,0.240
1,Almond,0.247,0.230
1,Almond,0.240,0.223
1,Round,0.253,0.238
1,Almond,0.247,0.231
1,Almond,0.239,0.225
1,Almond,0.224,0.210
1,Almond,0.247,0.228
1,Almond,0.239,0.223
1,Almond,0.243,0.225
1,Almond,0.248,0.229
1,Round,0.265,0.250
1,Round,0.254,0.236
1,Almond,0.245,0.228
1,Almond,0.248,0.230
1,Almond,0.248,0.232
1,Almond,0.247,0.231
1,Round,0.250,0.238
1,Almond,0.249,0.238
1,Almond,0.241,0.224
1,Round,0.253,0.233
1,Almond,0.244,0.230
1,Round,0.251,0.237
1,Almond,0.246,0.230
1,Almond,0.246,0.230
1,Round,0.255,0.240
1,Round,0.258,0.243
1,Round,0.268,0.249
1,Round,0.264,0.247
1,Round,0.254,0.240
1,Round,0.258,0.242
1,Round,0.261,0.242
1,Round,0.253,0.233
1,Almond,0.245,0.233
1,Round,0.255,0.249
1,Round,0.253,0.235
1,Round,0.254,0.238
1,Round,0.260,0.246
1,Round,0.259,0.247
1,Round,0.256,0.239
1,Round,0.258,0.236
1,Round,0.255,0.243
1,Round,0.250,0.237
1,Round,0.259,0.246
1,Almond,0.244,0.228
1,Round,0.254,0.239
1,Round,0.263,0.246
1,Round,0.262,0.239
1,Round,0.269,0.248
1,Round,0.253,0.236
1,Almond,0.233,0.218
1,Round,0.254,0.235
1,Round,0.250,0.229
1,Round,0.253,0.235
1,Round,0.253,0.234
1,Round,0.255,0.239
1,Almond,0.248,0.228
1,Round,0.278,0.260
1,Round,0.280,0.264
1,Round,0.265,0.244
1,Round,0.260,0.241
1,Round,0.270,0.255
1,Round,0.266,0.250
1,Almond,0.243,0.225
1,Almond,0.244,0.226
1,Round,0.270,0.251
1,Round,0.273,0.255
1,Round,0.280,0.263
1,Round,0.287,0.272
1,Round,0.280,0.260
1,Round,0.289,0.267
1,Round,0.298,0.268
1,Round,0.303,0.270
1,Round,0.365,0.331
1,Round,0.340,0.305
